UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA_DE_VOTACION;DESCRIP_ESTADO_ACTA;TIPO_OBSERVACION;N_CVAS;N_ELEC_HABIL;VOTOS_P1;VOTOS_P2;VOTOS_P3;VOTOS_P4;VOTOS_P5;VOTOS_P6;VOTOS_P7;VOTOS_P8;VOTOS_P9;VOTOS_P10;VOTOS_P11;VOTOS_P12;VOTOS_P13;VOTOS_P14;VOTOS_P15;VOTOS_P16;VOTOS_P17;VOTOS_P18;VOTOS_P19;VOTOS_P20;VOTOS_VB;VOTOS_VN;VOTOS_VI
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48938;CONTABILIZADAS NORMALES;;234;250;0;24;13;60;2;0;0;0;52;0;1;0;11;2;1;0;54;0;0;0;14;0;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48939;CONTABILIZADAS NORMALES;;226;248;0;20;17;57;3;0;0;0;53;0;2;1;9;0;0;1;51;0;0;0;8;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48940;CONTABILIZADAS NORMALES;;230;250;4;19;11;61;0;0;0;1;42;0;4;1;9;1;1;0;49;1;0;0;19;7;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48941;CONTABILIZADAS NORMALES;;228;250;4;14;16;66;0;0;0;0;49;0;0;0;6;2;0;1;52;0;0;1;13;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48942;CONTABILIZADAS NORMALES;;142;150;1;21;6;26;2;0;0;0;38;0;1;0;11;1;0;0;25;0;0;1;6;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48943;CONTABILIZADAS NORMALES;;134;146;0;11;11;36;0;1;0;0;30;0;1;0;11;0;1;0;27;0;0;0;3;2;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48944;CONTABILIZADAS NORMALES;;231;250;2;12;10;58;1;0;0;0;54;0;1;0;16;2;2;0;45;0;0;0;23;5;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48945;CONTABILIZADAS NORMALES;;235;250;6;11;11;62;1;0;0;2;59;0;3;1;14;2;0;1;37;0;0;0;14;11;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48946;CONTABILIZADAS NORMALES;;229;250;0;10;11;70;3;0;0;1;47;0;0;0;13;0;0;0;56;0;0;0;7;11;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48947;CONTABILIZADAS NORMALES;;241;248;2;17;13;71;2;0;0;0;57;0;3;0;10;0;0;0;53;0;0;0;9;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48948;CONTABILIZADAS NORMALES;;225;248;0;17;6;61;2;0;0;1;47;0;4;0;17;1;0;0;48;0;0;0;13;8;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48949;CONTABILIZADAS NORMALES;;222;247;1;21;7;65;4;0;0;0;53;0;1;0;13;0;1;1;39;0;0;0;9;7;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48950;CONTABILIZADAS NORMALES;;225;248;1;11;17;60;0;0;0;0;50;0;1;0;10;1;0;0;43;0;0;1;24;6;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48951;CONTABILIZADAS NORMALES;;218;248;0;13;7;55;2;0;0;0;51;0;3;1;14;0;1;0;40;0;0;0;24;7;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48952;CONTABILIZADAS NORMALES;;139;145;0;6;7;38;0;0;0;0;33;0;3;0;11;0;0;0;29;0;0;0;5;7;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48953;CONTABILIZADAS NORMALES;;136;148;1;4;6;36;0;0;0;0;52;0;2;1;3;0;0;0;18;0;0;0;9;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48954;CONTABILIZADAS NORMALES;;126;136;1;10;8;30;1;0;0;0;31;0;1;0;12;0;0;0;25;0;0;0;6;1;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48955;CONTABILIZADAS NORMALES;;119;130;0;8;6;28;0;0;0;0;31;0;1;1;8;0;0;1;28;0;0;0;6;1;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48956;CONTABILIZADAS NORMALES;;133;141;1;10;4;38;1;0;0;1;27;0;1;1;11;0;0;0;28;0;0;0;8;2;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48957;CONTABILIZADAS NORMALES;;130;138;0;8;6;38;0;0;0;0;41;0;0;0;7;0;0;1;21;0;0;0;3;5;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48958;CONTABILIZADAS NORMALES;;131;138;1;8;9;34;0;0;0;0;30;0;1;0;8;1;1;0;23;0;0;0;12;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48959;CONTABILIZADAS NORMALES;;228;250;0;12;17;67;1;0;0;0;45;0;3;0;8;2;0;0;44;0;1;0;22;6;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48960;CONTABILIZADAS NORMALES;;125;136;2;7;8;33;1;0;0;1;31;0;2;0;5;1;0;0;23;0;0;0;8;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48962;CONTABILIZADAS NORMALES;;223;249;2;14;13;62;2;0;0;0;52;0;2;0;21;0;0;0;33;0;0;0;13;9;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48963;CONTABILIZADAS NORMALES;;127;135;0;5;7;38;2;0;1;0;24;0;1;0;6;3;0;0;32;0;0;0;6;2;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48964;CONTABILIZADAS NORMALES;;126;135;0;8;5;35;1;0;0;0;32;0;0;1;10;0;0;0;21;0;0;0;11;2;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48965;CONTABILIZADAS NORMALES;;135;143;0;6;9;35;1;0;0;0;31;0;4;0;7;0;1;0;32;0;0;0;4;5;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48966;CONTABILIZADAS NORMALES;;116;127;1;8;2;27;0;0;0;0;35;0;0;0;9;0;0;1;18;1;0;0;9;5;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48967;CONTABILIZADAS NORMALES;;128;136;0;10;3;38;0;0;0;0;29;0;1;0;11;0;0;0;27;0;0;0;5;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48968;CONTABILIZADAS NORMALES;;128;143;0;10;8;33;0;0;0;1;33;0;2;0;5;1;0;1;25;0;0;0;6;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48969;CONTABILIZADAS NORMALES;;115;129;2;8;8;30;1;0;0;0;27;0;0;0;5;1;0;0;26;0;0;0;6;1;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48970;CONTABILIZADAS NORMALES;;118;131;0;4;11;31;2;0;0;0;34;0;1;0;5;0;0;0;19;0;0;0;8;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48971;CONTABILIZADAS NORMALES;;131;147;0;12;7;33;0;0;0;0;26;0;0;0;10;2;0;0;29;0;1;0;7;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48972;CONTABILIZADAS NORMALES;;227;249;0;23;19;47;3;0;0;0;60;0;0;1;22;3;0;0;38;0;0;0;8;3;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48973;CONTABILIZADAS NORMALES;;231;250;0;14;20;75;1;0;0;0;39;0;3;0;11;3;0;0;49;0;0;0;10;6;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48975;CONTABILIZADAS NORMALES;;136;145;0;7;11;36;0;0;0;0;31;0;3;0;8;0;1;0;28;0;0;0;6;5;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48978;CONTABILIZADAS NORMALES;;134;141;1;5;7;38;3;0;1;0;35;0;2;0;4;0;0;0;26;0;0;0;7;5;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48979;CONTABILIZADAS NORMALES;;118;132;1;10;6;25;1;0;0;0;37;0;1;0;5;1;0;0;24;0;0;0;3;4;0
140134;LIMA;LIMA;INDEPENDENCIA;PRESIDENCIAL;48980;CONTABILIZADAS NORMALES;;127;140;0;8;6;42;0;0;0;0;34;0;0;0;6;0;0;0;22;1;0;0;0;8;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;48982;CONTABILIZADAS NORMALES;;181;205;1;2;9;26;5;0;0;0;63;0;0;0;16;2;0;1;41;0;0;1;11;3;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;48985;CONTABILIZADAS NORMALES;;181;205;2;5;9;34;1;0;0;0;60;0;0;0;8;2;0;0;50;0;0;0;8;2;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;48988;CONTABILIZADAS NORMALES;;181;205;0;14;7;29;2;0;0;0;58;0;2;0;12;2;0;0;45;0;0;0;8;2;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;48995;CONTABILIZADAS NORMALES;;180;205;1;14;0;28;0;0;0;0;74;0;3;0;9;0;0;1;34;0;0;1;13;2;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;48996;CONTABILIZADAS NORMALES;;180;206;3;5;8;40;0;0;0;0;60;0;3;0;8;0;0;0;47;0;0;0;4;2;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;48998;CONTABILIZADAS NORMALES;;176;207;2;5;5;27;1;0;0;0;71;0;3;0;8;0;2;0;39;0;0;0;9;4;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;49000;CONTABILIZADAS NORMALES;;183;208;1;4;11;30;0;0;0;0;63;0;3;0;14;0;0;0;21;0;0;0;11;25;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;49002;CONTABILIZADAS NORMALES;;180;206;2;2;10;39;0;0;0;0;63;0;2;0;12;1;0;0;41;0;0;0;7;1;0
140101;LIMA;LIMA;LIMA;PRESIDENCIAL;49017;CONTABILIZADAS NORMALES;;181;209;0;11;8;41;0;0;0;1;62;0;1;0;7;1;0;0;34;0;1;0;11;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49021;CONTABILIZADAS NORMALES;;229;250;1;11;8;70;1;0;0;0;68;0;2;0;13;1;0;0;41;0;0;0;9;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49022;CONTABILIZADAS NORMALES;;226;250;2;10;15;72;2;1;0;0;55;0;0;0;17;0;0;0;34;0;0;0;14;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49023;CONTABILIZADAS NORMALES;;125;138;2;5;7;33;2;0;1;0;28;0;1;1;10;0;0;0;25;0;0;1;9;0;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49024;CONTABILIZADAS NORMALES;;231;244;3;11;17;64;0;0;0;0;62;0;1;0;15;1;0;0;37;0;0;0;10;10;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49025;CONTABILIZADAS NORMALES;;131;143;0;8;10;41;1;0;0;0;32;0;1;0;4;1;0;0;23;0;0;0;6;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49026;CONTABILIZADAS NORMALES;;144;150;0;10;14;34;1;0;0;0;42;0;3;1;10;1;0;0;21;0;0;0;3;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49029;CONTABILIZADAS NORMALES;;226;243;1;9;21;71;2;0;0;1;56;0;3;0;10;0;0;0;29;1;0;1;14;7;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49030;CONTABILIZADAS NORMALES;;231;245;0;5;18;67;1;0;0;0;58;0;1;0;11;0;1;0;49;0;0;0;19;1;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49031;CONTABILIZADAS NORMALES;;139;148;1;8;9;38;0;0;0;0;44;0;4;0;7;0;0;0;21;0;0;0;3;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49032;CONTABILIZADAS NORMALES;;238;250;0;8;12;78;1;0;0;0;63;0;0;0;6;1;0;0;37;0;1;0;19;12;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49033;CONTABILIZADAS NORMALES;;221;237;0;10;11;69;0;0;0;1;59;0;0;0;8;0;0;0;25;0;0;0;32;6;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49034;CONTABILIZADAS NORMALES;;218;237;1;14;12;66;2;0;0;0;56;0;1;0;14;1;0;0;30;0;0;0;19;2;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49035;CONTABILIZADAS NORMALES;;235;250;1;4;20;80;2;1;0;0;49;0;3;1;6;0;0;0;39;0;0;0;22;7;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49036;CONTABILIZADAS NORMALES;;142;151;0;12;6;40;1;0;0;0;39;0;3;0;5;0;0;0;18;0;0;0;11;7;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49037;CONTABILIZADAS NORMALES;;224;237;0;5;16;58;2;0;0;0;73;0;1;0;7;3;0;1;33;0;0;0;22;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49038;CONTABILIZADAS NORMALES;;227;243;4;15;23;61;1;0;0;0;53;0;3;0;13;0;0;1;32;0;1;0;14;6;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49039;CONTABILIZADAS NORMALES;;227;239;2;9;18;63;3;0;0;0;41;0;0;0;16;0;0;0;43;0;0;0;29;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49040;CONTABILIZADAS NORMALES;;221;245;0;11;18;76;2;0;0;0;29;0;0;0;11;1;0;0;43;0;0;0;24;6;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49041;CONTABILIZADAS NORMALES;;133;140;0;5;13;37;0;0;1;0;31;0;0;1;6;0;0;0;25;0;0;0;11;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49042;CONTABILIZADAS NORMALES;;231;250;0;14;18;60;0;1;0;0;59;0;0;0;14;0;0;0;37;0;0;0;18;10;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49043;CONTABILIZADAS NORMALES;;222;236;0;10;15;63;2;0;0;1;55;0;1;1;9;0;0;0;37;0;1;1;20;6;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49044;CONTABILIZADAS NORMALES;;140;153;3;4;6;47;0;0;0;0;26;0;1;0;8;1;0;0;26;0;1;0;14;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49045;CONTABILIZADAS NORMALES;;221;238;1;8;18;72;3;0;0;0;55;0;2;1;9;2;1;0;28;0;0;0;15;6;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49046;CONTABILIZADAS NORMALES;;143;153;0;9;7;46;0;0;0;0;29;0;0;0;8;2;0;0;20;0;0;0;15;7;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49047;CONTABILIZADAS NORMALES;;232;250;0;10;17;73;1;0;0;0;46;0;2;1;12;1;0;1;41;0;1;0;22;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49048;CONTABILIZADAS NORMALES;;226;238;0;7;6;69;0;0;1;0;62;0;0;0;9;0;0;1;37;0;0;0;30;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49049;CONTABILIZADAS NORMALES;;143;153;0;8;10;41;0;0;0;0;25;0;2;0;5;0;0;0;24;0;0;0;17;11;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49050;CONTABILIZADAS NORMALES;;143;149;0;6;10;42;0;0;0;0;27;0;1;0;10;0;0;0;30;0;0;0;14;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49051;CONTABILIZADAS NORMALES;;145;150;2;6;6;49;0;0;0;1;30;0;0;0;8;0;0;0;26;0;0;0;12;5;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49052;CONTABILIZADAS ANULADAS;;135;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49053;CONTABILIZADAS NORMALES;;140;151;1;6;16;28;1;1;0;1;30;1;2;9;0;0;0;0;28;0;0;0;13;3;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49054;CONTABILIZADAS NORMALES;;147;156;1;7;7;37;0;0;0;2;30;0;0;0;9;0;0;0;25;0;0;0;21;8;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49055;CONTABILIZADAS NORMALES;;133;142;2;4;11;43;0;0;0;0;28;0;1;0;4;0;0;0;23;0;0;0;15;2;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49056;CONTABILIZADAS NORMALES;;125;138;0;6;5;40;1;1;0;0;22;0;1;0;9;3;0;0;20;0;0;0;13;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49057;CONTABILIZADAS NORMALES;;136;146;0;4;11;45;0;0;0;0;26;0;1;0;6;0;0;1;26;0;0;0;15;1;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49058;CONTABILIZADAS NORMALES;;139;149;3;10;13;39;2;0;0;0;27;0;0;0;9;0;0;0;23;0;0;0;8;5;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49059;CONTABILIZADAS NORMALES;;123;131;0;5;4;44;1;1;0;0;28;0;0;0;3;0;0;0;22;0;0;0;14;1;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49060;CONTABILIZADAS NORMALES;;149;156;0;11;17;48;1;0;0;1;26;0;1;0;5;1;0;0;24;0;0;0;10;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49061;CONTABILIZADAS NORMALES;;136;150;1;6;6;43;2;0;1;0;31;0;1;0;5;0;1;0;16;0;0;0;18;5;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49062;CONTABILIZADAS NORMALES;;140;149;0;9;9;34;2;0;0;0;29;0;2;0;2;2;0;1;32;0;0;1;13;4;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49063;CONTABILIZADAS NORMALES;;142;154;0;8;10;46;1;0;0;0;30;0;1;0;8;0;0;0;18;0;0;0;0;20;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49064;CONTABILIZADAS NORMALES;;134;145;0;4;13;45;0;0;0;0;27;0;0;1;8;0;0;0;19;0;0;0;15;2;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49065;CONTABILIZADAS NORMALES;;138;149;2;7;7;42;1;0;0;0;31;0;0;0;6;1;2;0;25;0;0;0;9;5;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49066;CONTABILIZADAS NORMALES;;117;123;1;7;8;38;1;0;0;0;27;0;1;0;4;2;0;0;17;0;0;0;6;5;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49067;CONTABILIZADAS NORMALES;;135;149;0;7;8;42;1;0;0;0;30;0;1;0;4;0;0;0;31;0;0;0;6;5;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49068;CONTABILIZADAS NORMALES;;124;132;1;4;8;42;2;0;1;0;23;0;2;0;9;1;0;0;22;0;0;0;7;2;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49069;CONTABILIZADAS NORMALES;;144;154;0;8;5;54;0;0;0;0;32;0;0;0;6;0;0;0;27;0;0;0;10;2;0
140143;LIMA;LIMA;SANTA ANITA;PRESIDENCIAL;49070;CONTABILIZADAS NORMALES;;146;154;2;6;9;41;2;0;0;0;36;0;3;0;5;0;0;0;32;0;0;0;7;3;0
940206;EUROPA;ALEMANIA;HAMBURGO;PRESIDENCIAL;49083;CONTABILIZADAS NORMALES;;59;159;2;1;2;5;0;0;0;0;24;0;1;0;1;0;1;0;4;0;1;0;16;1;0
940208;EUROPA;ALEMANIA;BAVIERA;PRESIDENCIAL;49084;CONTABILIZADAS NORMALES;;50;131;0;1;1;8;0;0;0;0;23;0;0;0;2;0;0;0;3;0;1;0;9;2;0
941108;EUROPA;FRANCIA;PARIS;PRESIDENCIAL;49085;CONTABILIZADAS NORMALES;;112;187;7;6;7;14;1;0;0;0;44;0;0;0;6;0;1;0;12;0;0;2;8;4;0
941108;EUROPA;FRANCIA;PARIS;PRESIDENCIAL;49086;CONTABILIZADAS NORMALES;;118;184;5;3;6;16;0;0;0;1;47;0;2;0;2;0;0;0;11;0;1;0;19;5;0
941108;EUROPA;FRANCIA;PARIS;PRESIDENCIAL;49087;CONTABILIZADAS NORMALES;;129;177;6;1;6;12;0;1;0;0;50;0;1;0;3;0;0;0;24;0;0;0;20;5;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49101;CONTABILIZADAS NORMALES;;134;144;0;4;4;28;1;0;0;0;46;0;4;0;14;0;0;0;28;0;0;0;5;0;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49102;CONTABILIZADAS NORMALES;;136;147;1;4;11;25;1;0;0;0;48;0;0;1;7;0;0;1;28;0;0;0;8;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49103;CONTABILIZADAS NORMALES;;117;133;0;3;7;34;2;0;0;0;36;0;0;0;9;1;0;0;21;1;0;0;2;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49104;CONTABILIZADAS NORMALES;;142;149;0;6;8;26;1;0;0;0;55;0;2;0;9;0;0;0;27;0;0;0;7;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49105;CONTABILIZADAS NORMALES;;130;148;0;3;7;37;0;0;0;1;40;0;2;0;9;0;0;0;27;0;0;0;3;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49106;CONTABILIZADAS NORMALES;;129;137;1;5;7;19;2;0;0;0;54;0;0;0;11;1;0;0;18;0;0;0;8;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49107;CONTABILIZADAS NORMALES;;131;137;0;3;11;25;1;0;0;0;40;0;1;0;9;2;0;0;31;0;0;0;7;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49108;CONTABILIZADAS NORMALES;;119;133;0;4;5;16;0;0;0;0;60;0;1;0;4;0;0;0;19;0;0;0;5;5;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49109;CONTABILIZADAS NORMALES;;124;137;1;5;6;31;2;0;1;1;43;0;0;0;1;0;0;0;22;0;0;1;6;4;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49110;CONTABILIZADAS NORMALES;;130;144;0;4;7;25;1;0;0;0;55;0;1;0;9;0;0;0;19;0;0;0;6;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49111;CONTABILIZADAS NORMALES;;131;141;1;5;7;30;0;0;0;0;51;0;2;0;4;2;0;0;25;0;0;0;3;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49112;CONTABILIZADAS NORMALES;;134;148;0;6;10;29;1;0;0;0;43;0;1;0;11;1;0;0;20;0;0;0;7;5;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49113;CONTABILIZADAS NORMALES;;120;141;0;2;9;30;1;0;0;0;36;0;3;0;10;0;1;0;23;0;0;0;2;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49114;CONTABILIZADAS NORMALES;;126;140;1;10;6;24;2;0;1;0;42;0;2;0;8;1;0;0;21;0;0;0;6;2;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49115;CONTABILIZADAS NORMALES;;125;134;0;3;8;23;2;0;0;0;52;0;0;1;8;0;0;1;19;0;0;0;4;4;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49116;CONTABILIZADAS NORMALES;;230;250;1;5;16;46;3;0;1;0;81;0;4;0;13;0;1;0;30;0;0;0;24;5;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49117;CONTABILIZADAS NORMALES;;130;146;2;9;6;28;3;0;0;0;42;0;2;1;5;1;0;0;23;0;0;0;5;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49118;CONTABILIZADAS NORMALES;;118;130;0;8;6;24;0;1;0;0;41;0;1;0;11;0;0;0;18;0;0;0;6;2;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49119;CONTABILIZADAS NORMALES;;128;142;0;5;6;25;2;0;0;0;45;0;0;0;12;0;0;0;24;0;0;1;5;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49120;CONTABILIZADAS NORMALES;;115;127;3;6;7;29;2;0;0;0;34;0;0;0;4;0;0;0;23;0;0;0;3;4;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49121;CONTABILIZADAS NORMALES;;118;133;0;3;5;24;0;0;0;0;41;0;2;1;7;1;0;0;24;0;0;0;9;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49123;CONTABILIZADAS NORMALES;;115;127;1;8;9;27;2;0;0;0;33;0;0;0;2;1;1;0;23;0;0;0;6;2;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49124;CONTABILIZADAS NORMALES;;135;148;0;8;6;31;0;0;0;0;52;0;4;0;4;1;0;0;18;0;0;0;9;2;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49125;CONTABILIZADAS NORMALES;;132;144;0;1;13;35;2;0;0;0;47;0;2;0;7;0;0;0;19;0;0;0;4;2;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49126;CONTABILIZADAS NORMALES;;125;138;2;3;7;30;1;1;0;0;47;0;3;0;4;0;0;0;21;1;0;0;2;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49127;CONTABILIZADAS NORMALES;;135;150;1;5;10;29;2;1;0;2;44;0;1;0;8;0;0;0;27;0;0;0;1;4;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49128;CONTABILIZADAS NORMALES;;127;144;1;3;10;24;0;0;0;0;53;0;0;0;6;0;0;0;23;0;0;0;7;0;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49129;CONTABILIZADAS NORMALES;;131;144;1;3;4;34;1;0;0;0;41;0;3;0;8;1;1;0;25;0;0;0;6;3;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49130;CONTABILIZADAS NORMALES;;128;142;1;3;6;35;0;0;0;0;43;0;1;1;7;0;0;0;26;0;0;0;4;1;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49131;CONTABILIZADAS NORMALES;;129;138;0;9;11;27;1;0;0;0;43;1;3;0;4;1;0;0;24;0;0;0;3;2;0
140108;LIMA;LIMA;CHORRILLOS;PRESIDENCIAL;49132;CONTABILIZADAS ANULADAS;;134;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0
